OPENSFM_TRACKS_VERSION_v1
3.jpg	19658	2292	-0.1101	-0.242963	0.0012794	126	120	110
3.jpg	19552	4290	0.0682739	0.00246498	0.00286681	127	126	128
3.jpg	19513	2441	0.114778	-0.313646	0.00131095	70	60	56
3.jpg	19671	2158	-0.0458035	-0.0269335	0.00125168	88	88	87
3.jpg	19415	265	0.227804	-0.213023	0.000908041	57	57	55
3.jpg	19438	1688	0.344786	-0.035423	0.0011523	41	43	44
3.jpg	19678	993	0.115989	-0.317954	0.00100831	67	57	55
3.jpg	19783	4270	0.120123	-0.187795	0.00283462	141	134	124
3.jpg	19520	4657	-0.103391	-0.000999033	0.00483046	96	85	79
3.jpg	19779	2967	0.0798846	-0.249769	0.00152371	45	40	38
3.jpg	19795	4365	0.397557	-0.188961	0.00306769	101	112	107
3.jpg	19467	3822	0.413747	0.0109141	0.0021178	36	35	40
3.jpg	19470	1479	0.371972	-0.183306	0.00109582	105	105	105
3.jpg	19976	4138	0.299537	-0.0163236	0.00255235	55	51	50
3.jpg	19481	1263	0.430214	-0.0129287	0.0010518	31	32	37
3.jpg	19991	4065	0.0825896	0.00960478	0.00243348	41	45	47
3.jpg	19426	23	0.346687	-0.0274863	0.000832259	114	120	123
3.jpg	19487	4702	0.391002	-0.108562	0.00540988	103	97	99
3.jpg	19523	1497	0.157921	0.0134359	0.00110233	30	29	32
3.jpg	19352	1714	0.349261	-0.0353331	0.00115777	44	43	48
3.jpg	20054	2630	0.415824	-0.325672	0.00137557	27	27	37
3.jpg	19492	289	-0.0269445	-0.0983653	0.000912013	42	39	38
3.jpg	19496	434	0.0292495	-0.0269664	0.000932721	33	43	39
3.jpg	19497	2415	0.404943	-0.325578	0.00130572	88	100	104
3.jpg	19988	4826	0.155266	-0.241578	0.00871177	100	93	91
3.jpg	20068	2104	-0.00911391	-0.261208	0.00124122	32	37	42
3.jpg	19596	1896	-0.0438559	0.0172011	0.00119723	137	146	155
3.jpg	19563	1464	0.236517	-0.146304	0.00109155	69	56	48
3.jpg	19510	2469	-0.0202509	-0.218676	0.00132019	94	98	103
3.jpg	19539	4752	0.101832	-0.0269114	0.00619895	41	40	45
3.jpg	19548	3128	-0.0167555	-0.286815	0.00158656	136	135	137
3.jpg	19607	3067	0.481381	-0.015416	0.00156521	88	91	96
3.jpg	19529	1445	0.0704551	-0.00245357	0.00108833	22	24	32
3.jpg	19562	889	0.0226005	-0.316808	0.000994595	61	50	45
3.jpg	19889	3196	0.241275	-0.138702	0.00161857	58	51	43
3.jpg	20117	2168	0.20686	-0.0180617	0.00125276	75	83	87
3.jpg	19834	4538	-0.0353424	-0.230455	0.00398135	131	130	136
3.jpg	19772	1235	-0.15128	-0.243656	0.00104784	96	96	93
3.jpg	19742	675	0.207472	-0.0218176	0.000965713	21	25	30
3.jpg	18980	4536	0.331826	-0.289126	0.00397418	137	138	139
3.jpg	19676	3643	-0.051738	0.0178306	0.00195068	92	90	88
3.jpg	19518	3297	0.0643618	0.0161489	0.00165843	63	68	68
3.jpg	19524	833	0.349022	-0.117529	0.000984594	110	105	102
3.jpg	20109	4129	-0.0961348	-0.0458924	0.00253601	36	34	37
3.jpg	19526	3091	0.0230041	0.0210363	0.00157443	43	42	42
3.jpg	19863	4259	0.118763	-0.248794	0.00280687	98	97	102
3.jpg	19527	3907	-0.10766	-0.238821	0.00223026	31	27	28
3.jpg	19528	4803	0.26234	-0.00399324	0.00791094	153	153	157
3.jpg	19616	1374	-0.0583122	-0.251024	0.00107216	25	24	27
3.jpg	19836	3736	0.132057	-0.0539689	0.00203171	164	162	157
3.jpg	20058	4868	-0.00486404	0.0291752	0.0115809	51	46	43
3.jpg	19584	4066	-0.0385408	-0.0100127	0.00243724	46	46	46
3.jpg	19746	4665	-0.119736	-0.240954	0.00492826	128	115	107
3.jpg	19536	4741	-0.0264039	-0.204704	0.00598732	47	40	37
3.jpg	20127	4166	0.477414	0.030035	0.00259999	87	86	86
3.jpg	19541	3645	0.295369	-0.0574278	0.001951	49	40	35
3.jpg	19915	4698	0.262688	-0.124683	0.00537828	159	158	156
3.jpg	19786	4714	0.102987	-0.244727	0.00560093	22	24	27
3.jpg	20138	2275	0.00924093	-0.279235	0.00127566	133	115	55
3.jpg	19485	697	0.340904	-0.0322005	0.000968164	30	34	36
3.jpg	19542	4439	0.112657	-0.314683	0.00326833	84	74	70
3.jpg	19864	4150	0.307388	-0.31053	0.00257647	43	41	38
3.jpg	19856	3705	-0.0260252	-0.271324	0.00200274	22	21	24
3.jpg	19544	4649	0.276393	-0.130477	0.00479716	49	40	33
3.jpg	19545	3604	0.0963066	0.0122786	0.00192472	66	66	69
3.jpg	20053	1775	0.289309	0.011805	0.00116941	143	143	150
3.jpg	19553	3334	-0.106185	-0.233219	0.00167864	139	142	148
3.jpg	19741	494	0.0786887	-0.290567	0.000940385	66	57	50
3.jpg	19549	4320	0.234462	0.00198859	0.00293274	95	90	88
3.jpg	18822	4023	0.483375	-0.295903	0.00239196	40	34	34
3.jpg	18893	3777	0.34782	-0.1641	0.00206729	109	110	116
3.jpg	19558	1845	-0.0328879	-0.0102744	0.00118553	45	43	44
3.jpg	19998	4600	0.0471389	-0.198644	0.00443565	37	35	36
3.jpg	20005	4473	0.0872405	-0.0841125	0.00352736	55	48	45
3.jpg	19680	4015	0.282503	0.0156592	0.0023734	133	133	135
3.jpg	19560	1038	-0.10129	-0.0473232	0.00101538	159	162	169
3.jpg	19561	1336	0.0954056	0.00783828	0.00106491	18	17	20
3.jpg	20026	437	0.0158116	0.0330801	0.000932811	47	40	37
3.jpg	19490	2068	-0.117113	-0.131486	0.00123459	70	63	57
3.jpg	19714	3043	0.0673487	-0.28606	0.00155652	62	53	44
3.jpg	19704	3518	0.17301	-0.246378	0.0018648	96	90	89
3.jpg	19806	4164	-0.0932361	-0.253907	0.0025986	89	90	93
3.jpg	19778	2907	-0.0756975	-0.225783	0.00150031	25	28	29
3.jpg	19782	1587	-0.143941	-0.303871	0.00112368	82	83	78
3.jpg	19784	1239	0.421837	-0.00983998	0.00104844	110	113	118
3.jpg	19787	4308	0.215671	-0.220796	0.0029198	114	113	109
3.jpg	19777	736	0.0782044	0.0146148	0.000972867	107	115	121
3.jpg	19792	2899	0.00799948	-0.0433778	0.00149406	37	33	31
3.jpg	20100	4225	0.276005	0.0179106	0.00271526	39	32	34
3.jpg	19793	3696	0.0506611	0.012663	0.00199841	74	76	80
3.jpg	19823	625	-0.0464187	-0.0175561	0.000959627	54	53	53
3.jpg	20093	2959	0.354854	-0.21811	0.00152075	84	83	86
3.jpg	19796	301	0.3766	0.0282804	0.000914142	92	94	95
3.jpg	19745	1327	0.219609	-0.141669	0.00106393	57	49	38
3.jpg	20013	4349	0.240948	-0.0700647	0.00302847	126	124	122
3.jpg	19609	2448	0.0353708	0.26177	0.00131325	131	129	122
3.jpg	19805	2485	-0.0273131	-0.228473	0.00132618	33	33	36
3.jpg	20019	2181	0.384662	-0.276737	0.00125505	44	39	38
3.jpg	20135	3387	-0.0543766	0.022693	0.0017176	132	132	133
3.jpg	19940	2915	0.238359	-0.141914	0.00150316	153	150	147
3.jpg	20079	4706	0.379094	-0.119747	0.00545279	48	42	42
3.jpg	19802	4067	-0.0385408	-0.0100127	0.00243724	46	46	46
3.jpg	19975	3639	0.0776287	0.0135209	0.00194637	71	70	76
3.jpg	20021	2088	-0.152111	-0.297374	0.00123848	23	18	23
3.jpg	19942	3990	0.281379	0.031274	0.00233852	45	46	46
3.jpg	19941	4383	0.251677	-0.297909	0.00311035	137	137	139
3.jpg	20010	3318	0.304568	0.0473778	0.00167399	70	67	62
3.jpg	19919	1872	0.130643	0.023542	0.00119109	136	142	142
3.jpg	19945	4232	0.261246	0.0238374	0.00272681	131	132	139
3.jpg	20086	4618	0.0941753	-0.188483	0.00463765	62	49	41
3.jpg	19559	4666	0.131814	0.0144481	0.00493261	146	152	156
3.jpg	20113	4923	-0.0561741	-0.0676661	0.0264956	33	31	34
3.jpg	19636	206	0.0315537	-0.0284983	0.000898584	79	89	84
3.jpg	19807	1156	0.0123392	0.0208483	0.001035	139	134	132
3.jpg	20045	1011	0.228919	-0.146563	0.00101067	61	49	49
3.jpg	19954	1143	0.293753	-0.0117716	0.00103121	122	120	121
3.jpg	20097	4796	0.128332	-0.266517	0.00755967	50	43	40
3.jpg	19373	4646	0.424403	-0.0626221	0.00478327	117	115	116
3.jpg	20009	3416	0.0874455	-0.245013	0.00173677	32	32	37
3.jpg	19519	3818	0.0598497	0.228737	0.00210902	136	135	126
3.jpg	19948	1403	-0.0975123	-0.0682608	0.00107647	33	32	39
3.jpg	20085	2877	-0.0839393	-0.259594	0.0014827	89	93	94
3.jpg	19947	4845	0.2102	0.0335976	0.00958256	74	69	66
3.jpg	19955	3036	0.386616	-0.260816	0.00155059	149	144	144
3.jpg	20031	4910	-0.0324225	-0.183048	0.0195273	133	132	128
3.jpg	19403	1347	0.441048	-0.0122717	0.00106676	40	40	45
3.jpg	19984	4234	0.314166	-0.292586	0.00273234	134	133	134
3.jpg	19956	3856	-0.0555401	-0.0104361	0.00215735	36	36	36
3.jpg	19958	3970	-0.00860542	-0.0312189	0.0023223	45	47	53
3.jpg	19646	3909	0.219461	-0.025135	0.00223335	72	70	70
3.jpg	19498	1887	-0.0227802	-0.262387	0.00119628	46	54	57
3.jpg	20118	3559	-0.0325271	0.022234	0.00189461	123	122	122
3.jpg	19965	1070	0.108625	-0.323779	0.00101976	60	51	47
3.jpg	19867	1674	0.210294	-0.0299697	0.00114754	40	39	42
3.jpg	19797	4693	0.0553628	-0.0815702	0.00520066	161	158	157
3.jpg	20078	4715	0.102987	-0.244727	0.00560093	22	24	27
3.jpg	20137	4922	-0.0561741	-0.0676661	0.0264956	33	31	34
3.jpg	19897	2457	-0.0346873	-0.227066	0.00131657	124	121	124
3.jpg	20052	1499	0.271102	0.0223161	0.00110268	120	118	125
3.jpg	19973	1024	0.0561457	-0.0406907	0.00101222	168	164	162
3.jpg	18805	4484	0.410463	-0.143567	0.00362797	138	138	140
3.jpg	19515	4735	0.215776	-0.00624782	0.00591188	163	163	165
3.jpg	19199	1791	0.433903	-0.187658	0.00117339	67	65	69
3.jpg	19985	4009	0.0734738	0.00822455	0.00236337	29	35	37
3.jpg	19831	2699	0.149064	-0.244712	0.00141329	92	95	97
3.jpg	19018	2782	0.475586	-0.016332	0.00144263	98	94	97
3.jpg	19993	3862	0.209756	0.0158783	0.00216752	147	153	155
3.jpg	20004	4144	0.280939	-0.0548426	0.00257011	136	134	134
3.jpg	20036	3841	0.0637905	-0.090394	0.00214604	59	55	54
3.jpg	19877	4467	0.193404	-0.21929	0.0034728	48	47	50
3.jpg	20014	4330	0.0885476	-0.00646767	0.0029639	88	93	97
3.jpg	20119	3271	-0.030132	-0.111853	0.00164501	45	43	43
3.jpg	20015	1460	0.202367	-0.0303102	0.00109103	40	40	41
3.jpg	20121	4883	0.0486574	0.0242642	0.0130148	38	36	39
3.jpg	20101	738	0.12419	0.0168446	0.000973638	41	37	35
3.jpg	19996	4106	0.0367504	-0.0762788	0.00249408	26	27	29
3.jpg	20016	1304	0.188816	0.0040279	0.00105993	80	75	77
3.jpg	19804	4397	0.480593	-0.184827	0.00316274	28	29	28
3.jpg	20076	3600	-0.0207758	-0.262667	0.00192311	61	68	68
3.jpg	19990	4516	0.151925	0.014102	0.00386003	143	148	153
3.jpg	20124	2715	0.0994147	0.2336	0.00141821	129	130	124
3.jpg	20095	4358	0.0755836	-0.0767177	0.00305006	162	159	152
3.jpg	19825	614	-0.111762	-0.0293651	0.000958571	31	31	28
3.jpg	19891	420	0.194003	-0.213862	0.000930689	81	82	83
3.jpg	19840	3422	-0.0298613	-0.00300321	0.00174266	35	36	35
3.jpg	20017	4196	0.202226	-0.210002	0.00265168	99	94	91
3.jpg	19489	4292	0.385669	-0.23259	0.00286771	158	158	163
3.jpg	19900	4046	0.436681	0.0418074	0.00241384	40	31	31
3.jpg	20081	2513	0.201671	0.0141572	0.00133392	142	142	146
3.jpg	20044	3184	-0.133453	-0.246096	0.00161331	114	117	119
3.jpg	19799	3195	0.281991	0.000724703	0.00161821	65	60	57
3.jpg	19808	4193	-0.0191054	-0.0314202	0.00264045	45	46	46
3.jpg	20023	4629	0.310145	-0.226174	0.00470646	35	34	39
3.jpg	19986	4633	0.172484	0.0419934	0.00472264	41	41	41
3.jpg	19894	1856	0.230083	-0.151065	0.00118834	65	56	53
3.jpg	20089	2653	-0.0392114	-0.234746	0.00138855	126	127	135
3.jpg	20047	4443	0.181628	0.0123362	0.00328914	134	132	134
3.jpg	19892	4364	0.397557	-0.188961	0.00306769	101	112	107
3.jpg	20006	1863	0.0851983	-0.00485197	0.00118998	89	99	101
3.jpg	20003	2014	0.379223	-0.292357	0.00122285	66	61	60
3.jpg	19169	2487	0.446269	-0.278789	0.00132734	124	121	122
3.jpg	19907	2235	0.103553	-0.184786	0.00126935	68	62	60
3.jpg	19803	4593	0.113461	0.0277221	0.00436641	121	118	120
3.jpg	20040	3820	0.3473	-0.262705	0.00211725	146	143	144
3.jpg	19811	3780	-0.0819598	-0.236551	0.0020685	44	47	51
3.jpg	20107	3281	-0.0241962	-0.298522	0.00164885	43	41	39
3.jpg	19540	2514	0.201671	0.0141572	0.00133392	142	142	146
3.jpg	20132	2556	0.267967	0.0241961	0.00134692	57	56	63
3.jpg	20104	4088	-0.0263245	-0.22105	0.00245972	93	98	101
3.jpg	19517	3548	-0.0190778	0.0181831	0.00188539	50	52	54
3.jpg	19979	2790	0.159825	-0.243997	0.00144607	100	105	107
3.jpg	20059	4876	-0.0401163	-0.263995	0.0122582	21	21	21
3.jpg	19922	2789	0.159825	-0.243997	0.00144607	100	105	107
3.jpg	19936	4839	0.277714	-0.308005	0.00928315	118	116	117
3.jpg	20012	1135	0.0199345	-0.311996	0.00103095	107	100	101
3.jpg	19852	4631	0.102502	0.0187737	0.00471074	16	18	22
3.jpg	20091	2336	0.00504154	-0.0379364	0.0012891	37	33	32
3.jpg	19953	3546	0.0579872	0.0124303	0.00188406	56	58	61
3.jpg	19982	4896	0.0921379	0.0229326	0.0149169	39	35	32
3.jpg	20131	4529	0.195865	-0.204036	0.00393731	25	24	27
3.jpg	19968	1640	-0.100714	-0.0431591	0.00113859	91	93	96
3.jpg	19980	4366	0.00666958	-0.279322	0.00306918	128	116	52
3.jpg	20062	2538	0.372404	-0.220824	0.00134075	87	87	92
3.jpg	20106	4670	0.166251	0.0165555	0.00494015	40	41	43
3.jpg	20128	924	0.0804141	0.0123017	0.000999117	29	26	28
3.jpg	19861	2476	0.244423	-0.0196137	0.00132439	31	30	36
3.jpg	20087	1191	-0.130248	-0.246945	0.00103971	29	26	29
3.jpg	20035	730	0.374203	-0.292426	0.000971637	67	58	57
3.jpg	19983	4921	0.358671	-0.0860276	0.0243618	112	109	115
3.jpg	19997	1687	0.344786	-0.035423	0.0011523	41	43	44
3.jpg	20123	620	-0.0878957	-0.299391	0.000959084	100	107	109
3.jpg	19978	1915	0.158773	-0.00994778	0.00120393	31	35	36
3.jpg	20002	3949	0.205412	0.0111209	0.00227684	53	41	37
3.jpg	20073	3863	0.257274	-0.0185167	0.00216767	55	59	61
3.jpg	20115	1567	0.127897	-0.0529079	0.00111933	49	50	56
3.jpg	20029	1404	0.118475	-0.314912	0.00107685	135	133	134
3.jpg	20063	2825	0.221031	0.019336	0.00146191	45	33	29
3.jpg	20057	2809	0.272833	0.010093	0.00145615	71	74	77
3.jpg	19972	3574	0.194896	0.0140148	0.00191135	134	139	142
3.jpg	20133	884	0.0608663	0.0121913	0.000994377	28	29	31
3.jpg	20082	2106	0.278427	-0.28376	0.00124157	60	59	59
3.jpg	19844	2288	0.153735	-0.233207	0.00127879	119	125	130
3.jpg	19871	1270	-0.00936124	0.0160258	0.0010527	40	36	35
3.jpg	19809	1710	0.123086	-0.187008	0.00115702	134	130	128
3.jpg	20046	836	0.246305	-0.237703	0.000984784	89	91	92
3.jpg	20027	2142	0.389921	-0.234277	0.00124795	41	41	43
3.jpg	19938	4235	0.314166	-0.292586	0.00273234	134	133	134
3.jpg	19846	1228	0.273743	0.00685483	0.00104654	36	37	42
3.jpg	19910	4573	-0.0497754	-0.302673	0.00418754	44	38	37
3.jpg	20092	3538	0.0917952	-0.240466	0.00187893	91	92	94
3.jpg	20112	4612	0.399588	-0.00287548	0.00453701	17	17	21
3.jpg	20099	1548	-0.148497	-0.314474	0.0011148	86	88	85
3.jpg	19908	1055	0.158683	-0.0422921	0.00101762	90	88	83
3.jpg	20098	3694	-0.090775	-0.236031	0.00199694	57	64	67
3.jpg	20108	651	-0.103682	-0.0212031	0.000963016	38	33	30
3.jpg	20025	3483	-0.0116564	-0.237649	0.00182527	106	110	112
3.jpg	19870	124	0.208687	-0.147966	0.000885349	152	151	149
3.jpg	19066	2219	0.299499	-0.0538206	0.00126548	96	91	88
3.jpg	19816	3197	0.241275	-0.138702	0.00161857	58	51	43
3.jpg	19535	4281	0.0459232	0.204121	0.0028482	143	144	139
3.jpg	20022	3081	0.137866	0.0164239	0.00157045	142	148	154
3.jpg	19814	435	0.0292495	-0.0269664	0.000932721	33	43	39
3.jpg	20120	3748	-0.0867323	-0.252998	0.00204267	101	103	106
3.jpg	19911	2647	0.249033	-0.311538	0.00138697	51	46	43
3.jpg	20139	395	-0.0739436	-0.270705	0.000928415	40	38	40
3.jpg	20083	3732	0.0209525	-0.0399121	0.00202687	48	45	39
3.jpg	19937	842	0.338935	-0.106368	0.000987181	93	84	82
3.jpg	19932	1610	0.147067	-0.307239	0.00113129	139	138	137
3.jpg	20028	2600	-0.0273212	-0.324112	0.00136396	125	124	130
3.jpg	19939	229	0.255237	-0.0201922	0.000902421	19	21	25
3.jpg	19967	4482	0.277236	-0.0394145	0.00361952	94	94	92
3.jpg	19865	1335	0.0954056	0.00783828	0.00106491	18	17	20
3.jpg	19857	1518	-0.0273817	-0.00956586	0.00110666	41	36	39
3.jpg	19491	3268	0.138158	0.0107744	0.00164454	138	145	151
3.jpg	20075	1390	0.2745	-0.19152	0.00107394	65	60	58
3.jpg	20074	2717	0.0707324	-0.318142	0.00141919	68	59	52
3.jpg	20102	1768	-0.131531	-0.289937	0.00116769	35	35	30
3.jpg	19923	3437	0.0238529	0.0294302	0.00177082	70	68	69
3.jpg	20064	2620	0.269908	-0.124107	0.00137068	85	75	65
3.jpg	19853	3969	0.289357	0.0254385	0.00231943	44	43	41
3.jpg	18895	1026	0.337458	-0.284299	0.00101248	66	65	61
3.jpg	18910	4157	0.371073	-0.0150412	0.00258456	22	21	27
3.jpg	20034	4774	0.19202	-0.00677523	0.00666179	164	165	167
3.jpg	19952	2786	0.202924	-0.14381	0.001444	64	54	51
3.jpg	19964	4632	-0.0632731	-0.20457	0.00471813	50	45	41
3.jpg	19881	4723	-0.0190619	-0.228629	0.00576565	124	130	141
3.jpg	20032	2058	-0.0823171	-0.27418	0.00123321	37	41	45
3.jpg	20030	3217	-0.124382	-0.235803	0.0016245	75	64	53
3.jpg	19798	1565	0.138435	-0.254452	0.00111906	121	119	119
3.jpg	19705	4076	0.224104	-0.145583	0.00244962	145	144	142
3.jpg	19987	1051	0.304196	-0.0130373	0.00101678	119	118	117
3.jpg	19943	4792	0.175958	-0.170744	0.00736657	61	51	46
3.jpg	19934	4124	0.389191	0.0236699	0.00252662	21	22	27
3.jpg	19933	1797	-0.0602435	-0.00975457	0.00117398	41	40	46
3.jpg	19931	3718	0.135224	-0.250218	0.00201347	120	121	125
3.jpg	19930	4291	0.385669	-0.23259	0.00286771	158	158	163
3.jpg	19927	4276	0.0223766	-0.278934	0.00284043	105	99	65
3.jpg	19935	2463	0.156495	-0.309487	0.00131779	93	88	84
3.jpg	19926	438	0.112091	0.0234709	0.00093293	109	109	108
3.jpg	19494	4559	-0.0893817	-0.0535711	0.00413299	106	111	115
3.jpg	19842	2762	0.254735	0.0245411	0.00143637	47	34	33
3.jpg	19788	4622	0.383726	-0.0126248	0.00466408	111	113	118
3.jpg	19818	4850	-0.0260452	-0.0483468	0.0098112	88	88	88
3.jpg	19924	1473	0.310758	0.0369914	0.00109413	103	103	104
3.jpg	19826	3959	-0.0710924	-0.308945	0.00229618	98	103	107
3.jpg	19906	1678	-0.0242373	-0.254439	0.00114939	30	37	41
3.jpg	20129	3855	0.0269558	-0.311833	0.00215549	121	119	117
3.jpg	19839	3801	0.139902	-0.186351	0.00209328	155	153	147
3.jpg	18896	934	0.175217	-0.312059	0.00100019	130	128	126
3.jpg	19890	4267	0.262056	-0.055519	0.00282763	135	134	133
3.jpg	19962	1202	0.348365	-0.156125	0.00104223	104	104	105
3.jpg	19918	4503	-0.0421332	-0.292206	0.00376831	79	89	96
3.jpg	19820	4134	0.397898	-0.108553	0.00254689	115	112	113
3.jpg	19916	3968	0.266864	-0.131544	0.00231861	145	141	140
3.jpg	19775	100	-0.131733	-0.306614	0.000878082	92	97	99
3.jpg	19960	2507	-0.0235932	-0.102796	0.00133361	44	41	38
3.jpg	20001	4865	0.199127	-0.0706588	0.0115189	132	130	131
3.jpg	19912	4909	0.329267	0.0311618	0.0188048	75	71	72
3.jpg	19875	3922	-0.0389294	-0.0990274	0.00225095	54	46	43
3.jpg	19929	3056	0.232719	0.010008	0.00156019	36	32	29
3.jpg	19903	3543	-0.0817197	-0.246194	0.00188307	63	70	71
3.jpg	19744	3737	0.234068	-0.139601	0.00203219	66	57	55
3.jpg	19351	3901	0.300259	-0.0607875	0.00221193	137	136	133
3.jpg	19920	2468	0.255951	0.00798056	0.00131988	32	32	33
3.jpg	19703	3183	-0.133453	-0.246096	0.00161331	114	117	119
3.jpg	19723	2319	0.169657	-0.308156	0.00128579	72	63	54
3.jpg	19572	2458	-0.012551	-0.261612	0.00131712	32	37	41
3.jpg	19573	4493	0.308673	0.00554702	0.00368664	135	132	131
3.jpg	19575	3212	0.242382	-0.133984	0.00162264	137	137	137
3.jpg	19579	964	0.167104	-0.314078	0.00100418	52	44	43
3.jpg	19580	1010	0.228919	-0.146563	0.00101067	61	49	49
3.jpg	19585	4672	0.413825	2.90871e-05	0.00494474	94	95	97
3.jpg	19659	1776	0.289309	0.011805	0.00116941	143	143	150
3.jpg	19654	1913	0.130148	-0.282216	0.00120268	98	94	93
3.jpg	20070	4468	0.253284	-0.0405823	0.00347379	102	101	99
3.jpg	19587	3972	0.456418	0.0462573	0.00232361	102	97	94
3.jpg	19591	1661	0.489559	-0.296075	0.00114418	46	37	35
3.jpg	19514	1162	0.203334	-0.0219059	0.00103529	32	33	34
3.jpg	19604	4594	0.0619415	-0.239442	0.00436922	76	72	72
3.jpg	19691	2669	0.0920607	-0.0634082	0.00139516	115	116	118
3.jpg	19605	4919	0.171213	0.0749853	0.0232774	178	179	184
3.jpg	19642	2840	0.136714	-0.00397456	0.0014678	33	33	39
3.jpg	19649	3842	-0.0313925	-0.275432	0.00214709	84	67	60
3.jpg	19611	4575	0.228407	0.0303125	0.00418929	125	123	124
3.jpg	20126	4459	-0.111428	-0.283585	0.00339738	36	39	42
3.jpg	19762	2454	0.188537	-0.128381	0.00131568	68	62	54
3.jpg	19507	3401	0.262614	-0.0644412	0.00173013	135	134	130
3.jpg	19576	2483	-0.0273131	-0.228473	0.00132618	33	33	36
3.jpg	19773	2436	-0.0668235	-0.0085592	0.00130993	58	54	53
